timestamp,split_type,target_feature,layer,r2_train,r2_test,mse_train,mse_test,n_train_samples,n_test_samples,feature_dim,target_dim
20250717_232742,test_different_world,wall_sensor,env_net.mlp.0,0.855704498789482,0.47467562698579857,0.7447741587272669,1.4811486674217984,400,700,128,4
20250717_232742,test_same_rollout,wall_sensor,env_net.mlp.0,0.8789091337513958,0.7015366990895218,0.6512952637822907,1.091725474565953,550,550,128,4
20250717_232742,test_same_world,wall_sensor,env_net.mlp.0,0.8691430901142632,0.5317045014791575,0.5849375626021576,1.171283810304628,450,650,128,4
