timestamp,split_type,target_feature,layer,r2_train,r2_test,mse_train,mse_test,n_train_samples,n_test_samples,feature_dim,target_dim
20250722_200926,test_different_world,wall_sensor,env_net.mlp.0,0.8593776778695003,0.466566185017007,0.6955847095180813,1.5119396617261411,300,300,128,4
20250722_200926,test_same_rollout,wall_sensor,env_net.mlp.0,0.8587658804786663,0.759954782138163,0.5279038424299409,1.0659598508414607,300,300,128,4
20250722_200926,test_same_world,wall_sensor,env_net.mlp.0,0.8400826745807433,0.000618343786951081,0.6646182434858757,4.32655355744774,200,400,128,4
