timestamp,split_type,target_feature,layer,r2_train,r2_test,mse_train,mse_test,n_train_samples,n_test_samples,feature_dim,target_dim
20250717_231413,test_same_rollout,agent_pos,env_net.mlp.0,0.9974847544290972,0.5570386755514873,0.002195574816506012,0.555886195604518,300,300,128,2
20250717_231413,test_same_world,agent_pos,env_net.mlp.0,0.995493430608865,-1.5279128649630422,0.00272337130943594,1.779054430543539,300,300,128,2
