timestamp,split_type,target_feature,layer,r2_train,r2_test,mse_train,mse_test,n_train_samples,n_test_samples,feature_dim,target_dim
20250717_234501,test_different_world,wall_lidar,env_net.mlp.0,0.9250689259550324,-2.064140376944444,0.0007795620816844343,0.03118174149899344,400,700,128,16
20250717_234501,test_same_rollout,wall_lidar,env_net.mlp.0,0.9277496566839454,0.37039833574369896,0.0007903610005654777,0.007525394888152662,550,550,128,16
20250717_234501,test_same_world,wall_lidar,env_net.mlp.0,0.956240034947387,-2.1017155462744603,0.0005407572728531744,0.01085898142261667,450,650,128,16
