timestamp,split_type,target_feature,layer,r2_train,r2_test,mse_train,mse_test,n_train_samples,n_test_samples,feature_dim,target_dim
20250717_231427,test_different_world,agent_pos,env_net.mlp.0,0.996412464803301,-1.421849309286679,0.0006920959599844164,3.4510455636711,300,750,128,2
20250717_231427,test_same_rollout,agent_pos,env_net.mlp.0,0.9935880914949163,0.6859605332495677,0.0050267437876052095,0.39463119807528113,525,525,128,2
20250717_231427,test_same_world,agent_pos,env_net.mlp.0,0.9922917831471026,-0.18440156927846652,0.006193455004128384,0.8593365300965736,450,600,128,2
