timestamp,split_type,target_feature,layer,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components
20250723_142209,temporal,agent_pos,env_net.mlp.0,0.8907097853058774,0.32961406836826623,0.14991856911458745,0.8724677293374579,225,225,12
20250723_142209,spatial,agent_pos,env_net.mlp.0,0.854035151870205,-1.813570310015181,0.15508290133697658,3.419390976431787,200,250,7
20250723_142209,environmental,agent_pos,env_net.mlp.0,0.9100273654633251,0.0021452924631987225,0.12369224754530947,1.2492911979157224,150,300,7
