timestamp,split_type,target_feature,layer,r2_train,r2_test,mse_train,mse_test,n_train_samples,n_test_samples,feature_dim,target_dim
20250722_172514,test_different_world,agent_pos,env_net.mlp.0,0.9379768536746438,0.8084596133545896,0.08199343223773906,0.2563476590319286,4998,5000,128,2
20250722_172514,test_same_rollout,agent_pos,env_net.mlp.0,0.9154321626321443,0.8602446477185055,0.11112047973925346,0.22016801637687877,4999,4999,128,2
20250722_172514,test_same_world,agent_pos,env_net.mlp.0,0.9374504730437639,0.7831969796373344,0.09189668312321748,0.30767378795851424,4000,5998,128,2
