timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250723_142732,input,temporal,zone_differences,1.0,1.0,0.0,0.0,1000,1000,3,80
20250723_142732,input,spatial,zone_differences,1.0,1.0,0.0,0.0,1000,1000,4,80
20250723_142732,input,environmental,zone_differences,1.0,1.0,0.0,0.0,1000,1000,3,80
