trial,s,t,condition,success,pre_used,world_seed,per_link_steps,auto_flush_on_goal
127,green,blue,delay_1,0,75,12827,200,1
127,green,blue,delay_2,0,75,12827,200,1
128,green,blue,baseline,1,187,12928,200,1
128,green,blue,no_reset,1,187,12928,200,1
128,green,blue,flush_planner,1,187,12928,200,1
128,green,blue,clear_hidden_only,1,187,12928,200,1
128,green,blue,delay_0,1,187,12928,200,1
128,green,blue,delay_1,1,187,12928,200,1
128,green,blue,delay_2,1,187,12928,200,1
129,magenta,green,baseline,1,122,13029,200,1
129,magenta,green,no_reset,1,122,13029,200,1
129,magenta,green,flush_planner,1,122,13029,200,1
129,magenta,green,clear_hidden_only,1,122,13029,200,1
129,magenta,green,delay_0,1,122,13029,200,1
129,magenta,green,delay_1,1,122,13029,200,1
129,magenta,green,delay_2,1,122,13029,200,1
130,magenta,blue,baseline,1,200,13130,200,1
130,magenta,blue,no_reset,0,200,13130,200,1
130,magenta,blue,flush_planner,1,200,13130,200,1
130,magenta,blue,clear_hidden_only,0,200,13130,200,1
130,magenta,blue,delay_0,1,200,13130,200,1
130,magenta,blue,delay_1,1,200,13130,200,1
130,magenta,blue,delay_2,1,200,13130,200,1
131,magenta,blue,baseline,1,54,13231,200,1
131,magenta,blue,no_reset,1,54,13231,200,1
131,magenta,blue,flush_planner,1,54,13231,200,1
131,magenta,blue,clear_hidden_only,1,54,13231,200,1
131,magenta,blue,delay_0,1,54,13231,200,1
131,magenta,blue,delay_1,1,54,13231,200,1
131,magenta,blue,delay_2,1,54,13231,200,1
132,magenta,yellow,baseline,1,46,13332,200,1
132,magenta,yellow,no_reset,0,46,13332,200,1
132,magenta,yellow,flush_planner,0,46,13332,200,1
132,magenta,yellow,clear_hidden_only,0,46,13332,200,1
132,magenta,yellow,delay_0,1,46,13332,200,1
132,magenta,yellow,delay_1,0,46,13332,200,1
132,magenta,yellow,delay_2,0,46,13332,200,1
133,green,yellow,baseline,1,200,13433,200,1
133,green,yellow,no_reset,1,200,13433,200,1
133,green,yellow,flush_planner,1,200,13433,200,1
133,green,yellow,clear_hidden_only,1,200,13433,200,1
133,green,yellow,delay_0,1,200,13433,200,1
133,green,yellow,delay_1,1,200,13433,200,1
133,green,yellow,delay_2,1,200,13433,200,1
134,blue,green,baseline,0,161,13534,200,1
134,blue,green,no_reset,0,161,13534,200,1
134,blue,green,flush_planner,0,161,13534,200,1
134,blue,green,clear_hidden_only,0,161,13534,200,1
134,blue,green,delay_0,0,161,13534,200,1
134,blue,green,delay_1,0,161,13534,200,1
134,blue,green,delay_2,1,161,13534,200,1
135,blue,yellow,baseline,1,70,13635,200,1
135,blue,yellow,no_reset,1,70,13635,200,1
135,blue,yellow,flush_planner,1,70,13635,200,1
135,blue,yellow,clear_hidden_only,1,70,13635,200,1
135,blue,yellow,delay_0,1,70,13635,200,1
135,blue,yellow,delay_1,1,70,13635,200,1
135,blue,yellow,delay_2,1,70,13635,200,1
136,blue,magenta,baseline,1,70,13736,200,1
136,blue,magenta,no_reset,1,70,13736,200,1
136,blue,magenta,flush_planner,1,70,13736,200,1
136,blue,magenta,clear_hidden_only,1,70,13736,200,1
136,blue,magenta,delay_0,1,70,13736,200,1
136,blue,magenta,delay_1,1,70,13736,200,1
136,blue,magenta,delay_2,1,70,13736,200,1
137,magenta,blue,baseline,0,136,13837,200,1
137,magenta,blue,no_reset,1,136,13837,200,1
137,magenta,blue,flush_planner,0,136,13837,200,1
137,magenta,blue,clear_hidden_only,1,136,13837,200,1
137,magenta,blue,delay_0,0,136,13837,200,1
137,magenta,blue,delay_1,0,136,13837,200,1
137,magenta,blue,delay_2,0,136,13837,200,1
138,yellow,magenta,baseline,0,126,13938,200,1
138,yellow,magenta,no_reset,0,126,13938,200,1
138,yellow,magenta,flush_planner,0,126,13938,200,1
138,yellow,magenta,clear_hidden_only,1,126,13938,200,1
138,yellow,magenta,delay_0,1,126,13938,200,1
138,yellow,magenta,delay_1,1,126,13938,200,1
138,yellow,magenta,delay_2,1,126,13938,200,1
139,yellow,blue,baseline,1,108,14039,200,1
139,yellow,blue,no_reset,1,108,14039,200,1
139,yellow,blue,flush_planner,1,108,14039,200,1
139,yellow,blue,clear_hidden_only,1,108,14039,200,1
139,yellow,blue,delay_0,1,108,14039,200,1
139,yellow,blue,delay_1,1,108,14039,200,1
139,yellow,blue,delay_2,1,108,14039,200,1
140,green,yellow,baseline,1,88,14140,200,1
140,green,yellow,no_reset,1,88,14140,200,1
140,green,yellow,flush_planner,1,88,14140,200,1
140,green,yellow,clear_hidden_only,1,88,14140,200,1
140,green,yellow,delay_0,1,88,14140,200,1
140,green,yellow,delay_1,1,88,14140,200,1
140,green,yellow,delay_2,1,88,14140,200,1
141,green,yellow,baseline,1,200,14241,200,1
141,green,yellow,no_reset,1,200,14241,200,1
141,green,yellow,flush_planner,1,200,14241,200,1
141,green,yellow,clear_hidden_only,1,200,14241,200,1
141,green,yellow,delay_0,1,200,14241,200,1
141,green,yellow,delay_1,1,200,14241,200,1
141,green,yellow,delay_2,1,200,14241,200,1
142,green,magenta,baseline,0,166,14342,200,1
142,green,magenta,no_reset,0,166,14342,200,1
142,green,magenta,flush_planner,0,166,14342,200,1
142,green,magenta,clear_hidden_only,0,166,14342,200,1
142,green,magenta,delay_0,0,166,14342,200,1
142,green,magenta,delay_1,0,166,14342,200,1
142,green,magenta,delay_2,0,166,14342,200,1
143,magenta,green,baseline,1,95,14443,200,1
143,magenta,green,no_reset,0,95,14443,200,1
143,magenta,green,flush_planner,1,95,14443,200,1
143,magenta,green,clear_hidden_only,0,95,14443,200,1
143,magenta,green,delay_0,1,95,14443,200,1
143,magenta,green,delay_1,0,95,14443,200,1
143,magenta,green,delay_2,0,95,14443,200,1
144,magenta,blue,baseline,0,56,14544,200,1
144,magenta,blue,no_reset,0,56,14544,200,1
144,magenta,blue,flush_planner,0,56,14544,200,1
144,magenta,blue,clear_hidden_only,0,56,14544,200,1
144,magenta,blue,delay_0,0,56,14544,200,1
144,magenta,blue,delay_1,0,56,14544,200,1
144,magenta,blue,delay_2,0,56,14544,200,1
145,green,magenta,baseline,1,93,14645,200,1
145,green,magenta,no_reset,1,93,14645,200,1
145,green,magenta,flush_planner,1,93,14645,200,1
145,green,magenta,clear_hidden_only,1,93,14645,200,1
145,green,magenta,delay_0,1,93,14645,200,1
145,green,magenta,delay_1,1,93,14645,200,1
145,green,magenta,delay_2,1,93,14645,200,1
146,magenta,green,baseline,1,50,14746,200,1
146,magenta,green,no_reset,1,50,14746,200,1
146,magenta,green,flush_planner,1,50,14746,200,1
146,magenta,green,clear_hidden_only,1,50,14746,200,1
146,magenta,green,delay_0,1,50,14746,200,1
146,magenta,green,delay_1,1,50,14746,200,1
146,magenta,green,delay_2,1,50,14746,200,1
147,yellow,magenta,baseline,1,56,14847,200,1
147,yellow,magenta,no_reset,1,56,14847,200,1
147,yellow,magenta,flush_planner,1,56,14847,200,1
147,yellow,magenta,clear_hidden_only,1,56,14847,200,1
147,yellow,magenta,delay_0,1,56,14847,200,1
147,yellow,magenta,delay_1,1,56,14847,200,1
147,yellow,magenta,delay_2,1,56,14847,200,1
148,magenta,blue,baseline,1,53,14948,200,1
148,magenta,blue,no_reset,1,53,14948,200,1
148,magenta,blue,flush_planner,1,53,14948,200,1
148,magenta,blue,clear_hidden_only,1,53,14948,200,1
148,magenta,blue,delay_0,1,53,14948,200,1
148,magenta,blue,delay_1,1,53,14948,200,1
148,magenta,blue,delay_2,1,53,14948,200,1
149,magenta,yellow,baseline,1,50,15049,200,1
149,magenta,yellow,no_reset,1,50,15049,200,1
149,magenta,yellow,flush_planner,1,50,15049,200,1
149,magenta,yellow,clear_hidden_only,1,50,15049,200,1
149,magenta,yellow,delay_0,1,50,15049,200,1
149,magenta,yellow,delay_1,1,50,15049,200,1
149,magenta,yellow,delay_2,1,50,15049,200,1
150,green,blue,baseline,1,89,15150,200,1
150,green,blue,no_reset,1,89,15150,200,1
150,green,blue,flush_planner,1,89,15150,200,1
150,green,blue,clear_hidden_only,1,89,15150,200,1
150,green,blue,delay_0,1,89,15150,200,1
150,green,blue,delay_1,1,89,15150,200,1
150,green,blue,delay_2,1,89,15150,200,1
151,green,yellow,baseline,0,73,15251,200,1
151,green,yellow,no_reset,0,73,15251,200,1
151,green,yellow,flush_planner,0,73,15251,200,1
151,green,yellow,clear_hidden_only,0,73,15251,200,1
151,green,yellow,delay_0,0,73,15251,200,1
151,green,yellow,delay_1,0,73,15251,200,1
151,green,yellow,delay_2,0,73,15251,200,1
152,green,blue,baseline,1,72,15352,200,1
152,green,blue,no_reset,1,72,15352,200,1
152,green,blue,flush_planner,1,72,15352,200,1
152,green,blue,clear_hidden_only,1,72,15352,200,1
152,green,blue,delay_0,1,72,15352,200,1
152,green,blue,delay_1,1,72,15352,200,1
152,green,blue,delay_2,1,72,15352,200,1
153,blue,yellow,baseline,1,56,15453,200,1
153,blue,yellow,no_reset,1,56,15453,200,1
153,blue,yellow,flush_planner,1,56,15453,200,1
153,blue,yellow,clear_hidden_only,1,56,15453,200,1
153,blue,yellow,delay_0,1,56,15453,200,1
153,blue,yellow,delay_1,1,56,15453,200,1
153,blue,yellow,delay_2,1,56,15453,200,1
154,yellow,green,baseline,1,125,15554,200,1
154,yellow,green,no_reset,1,125,15554,200,1
154,yellow,green,flush_planner,1,125,15554,200,1
154,yellow,green,clear_hidden_only,1,125,15554,200,1
154,yellow,green,delay_0,1,125,15554,200,1
154,yellow,green,delay_1,1,125,15554,200,1
154,yellow,green,delay_2,1,125,15554,200,1
155,magenta,yellow,baseline,1,43,15655,200,1
155,magenta,yellow,no_reset,1,43,15655,200,1
155,magenta,yellow,flush_planner,1,43,15655,200,1
155,magenta,yellow,clear_hidden_only,1,43,15655,200,1
155,magenta,yellow,delay_0,1,43,15655,200,1
155,magenta,yellow,delay_1,1,43,15655,200,1
155,magenta,yellow,delay_2,1,43,15655,200,1
156,yellow,magenta,baseline,1,84,15756,200,1
156,yellow,magenta,no_reset,1,84,15756,200,1
156,yellow,magenta,flush_planner,1,84,15756,200,1
156,yellow,magenta,clear_hidden_only,1,84,15756,200,1
156,yellow,magenta,delay_0,1,84,15756,200,1
156,yellow,magenta,delay_1,1,84,15756,200,1
156,yellow,magenta,delay_2,1,84,15756,200,1
157,magenta,green,baseline,1,61,15857,200,1
157,magenta,green,no_reset,1,61,15857,200,1
157,magenta,green,flush_planner,1,61,15857,200,1
157,magenta,green,clear_hidden_only,1,61,15857,200,1
157,magenta,green,delay_0,1,61,15857,200,1
157,magenta,green,delay_1,1,61,15857,200,1
157,magenta,green,delay_2,1,61,15857,200,1
158,green,magenta,baseline,1,124,15958,200,1
158,green,magenta,no_reset,1,124,15958,200,1
158,green,magenta,flush_planner,1,124,15958,200,1
158,green,magenta,clear_hidden_only,1,124,15958,200,1
158,green,magenta,delay_0,1,124,15958,200,1
158,green,magenta,delay_1,1,124,15958,200,1
158,green,magenta,delay_2,1,124,15958,200,1
159,blue,green,baseline,1,77,16059,200,1
159,blue,green,no_reset,1,77,16059,200,1
159,blue,green,flush_planner,1,77,16059,200,1
159,blue,green,clear_hidden_only,1,77,16059,200,1
159,blue,green,delay_0,1,77,16059,200,1
159,blue,green,delay_1,1,77,16059,200,1
159,blue,green,delay_2,1,77,16059,200,1
160,blue,yellow,baseline,1,52,16160,200,1
160,blue,yellow,no_reset,1,52,16160,200,1
160,blue,yellow,flush_planner,1,52,16160,200,1
160,blue,yellow,clear_hidden_only,1,52,16160,200,1
160,blue,yellow,delay_0,1,52,16160,200,1
160,blue,yellow,delay_1,1,52,16160,200,1
160,blue,yellow,delay_2,1,52,16160,200,1
161,blue,yellow,baseline,1,97,16261,200,1
161,blue,yellow,no_reset,1,97,16261,200,1
161,blue,yellow,flush_planner,1,97,16261,200,1
161,blue,yellow,clear_hidden_only,1,97,16261,200,1
161,blue,yellow,delay_0,1,97,16261,200,1
161,blue,yellow,delay_1,1,97,16261,200,1
161,blue,yellow,delay_2,1,97,16261,200,1
162,blue,yellow,baseline,0,156,16362,200,1
162,blue,yellow,no_reset,0,156,16362,200,1
162,blue,yellow,flush_planner,0,156,16362,200,1
162,blue,yellow,clear_hidden_only,0,156,16362,200,1
162,blue,yellow,delay_0,0,156,16362,200,1
162,blue,yellow,delay_1,0,156,16362,200,1
162,blue,yellow,delay_2,0,156,16362,200,1
163,blue,magenta,baseline,1,86,16463,200,1
163,blue,magenta,no_reset,1,86,16463,200,1
163,blue,magenta,flush_planner,1,86,16463,200,1
163,blue,magenta,clear_hidden_only,1,86,16463,200,1
163,blue,magenta,delay_0,1,86,16463,200,1
163,blue,magenta,delay_1,1,86,16463,200,1
163,blue,magenta,delay_2,1,86,16463,200,1
164,yellow,magenta,baseline,1,50,16564,200,1
164,yellow,magenta,no_reset,1,50,16564,200,1
164,yellow,magenta,flush_planner,1,50,16564,200,1
164,yellow,magenta,clear_hidden_only,1,50,16564,200,1
164,yellow,magenta,delay_0,1,50,16564,200,1
164,yellow,magenta,delay_1,1,50,16564,200,1
164,yellow,magenta,delay_2,1,50,16564,200,1
165,green,blue,baseline,1,200,16665,200,1
165,green,blue,no_reset,0,200,16665,200,1
165,green,blue,flush_planner,1,200,16665,200,1
165,green,blue,clear_hidden_only,0,200,16665,200,1
165,green,blue,delay_0,1,200,16665,200,1
165,green,blue,delay_1,1,200,16665,200,1
165,green,blue,delay_2,1,200,16665,200,1
166,magenta,green,baseline,0,52,16766,200,1
166,magenta,green,no_reset,0,52,16766,200,1
166,magenta,green,flush_planner,0,52,16766,200,1
166,magenta,green,clear_hidden_only,1,52,16766,200,1
166,magenta,green,delay_0,0,52,16766,200,1
166,magenta,green,delay_1,0,52,16766,200,1
166,magenta,green,delay_2,0,52,16766,200,1
167,yellow,magenta,baseline,0,82,16867,200,1
167,yellow,magenta,no_reset,0,82,16867,200,1
167,yellow,magenta,flush_planner,0,82,16867,200,1
167,yellow,magenta,clear_hidden_only,0,82,16867,200,1
167,yellow,magenta,delay_0,0,82,16867,200,1
167,yellow,magenta,delay_1,0,82,16867,200,1
167,yellow,magenta,delay_2,0,82,16867,200,1
168,yellow,magenta,baseline,1,150,16968,200,1
168,yellow,magenta,no_reset,1,150,16968,200,1
168,yellow,magenta,flush_planner,1,150,16968,200,1
168,yellow,magenta,clear_hidden_only,1,150,16968,200,1
168,yellow,magenta,delay_0,1,150,16968,200,1
168,yellow,magenta,delay_1,1,150,16968,200,1
168,yellow,magenta,delay_2,1,150,16968,200,1
169,green,yellow,baseline,1,167,17069,200,1
169,green,yellow,no_reset,0,167,17069,200,1
169,green,yellow,flush_planner,1,167,17069,200,1
169,green,yellow,clear_hidden_only,0,167,17069,200,1
169,green,yellow,delay_0,1,167,17069,200,1
169,green,yellow,delay_1,1,167,17069,200,1
169,green,yellow,delay_2,1,167,17069,200,1
170,yellow,blue,baseline,0,113,17170,200,1
170,yellow,blue,no_reset,0,113,17170,200,1
170,yellow,blue,flush_planner,0,113,17170,200,1
170,yellow,blue,clear_hidden_only,0,113,17170,200,1
170,yellow,blue,delay_0,0,113,17170,200,1
170,yellow,blue,delay_1,0,113,17170,200,1
170,yellow,blue,delay_2,0,113,17170,200,1
171,yellow,magenta,baseline,1,61,17271,200,1
171,yellow,magenta,no_reset,1,61,17271,200,1
171,yellow,magenta,flush_planner,1,61,17271,200,1
171,yellow,magenta,clear_hidden_only,1,61,17271,200,1
171,yellow,magenta,delay_0,1,61,17271,200,1
171,yellow,magenta,delay_1,1,61,17271,200,1
171,yellow,magenta,delay_2,1,61,17271,200,1
172,yellow,green,baseline,0,55,17372,200,1
172,yellow,green,no_reset,0,55,17372,200,1
172,yellow,green,flush_planner,0,55,17372,200,1
172,yellow,green,clear_hidden_only,0,55,17372,200,1
172,yellow,green,delay_0,0,55,17372,200,1
172,yellow,green,delay_1,0,55,17372,200,1
172,yellow,green,delay_2,0,55,17372,200,1
173,green,blue,baseline,1,155,17473,200,1
173,green,blue,no_reset,1,155,17473,200,1
173,green,blue,flush_planner,1,155,17473,200,1
173,green,blue,clear_hidden_only,1,155,17473,200,1
173,green,blue,delay_0,1,155,17473,200,1
173,green,blue,delay_1,1,155,17473,200,1
173,green,blue,delay_2,1,155,17473,200,1
174,blue,magenta,baseline,1,48,17574,200,1
174,blue,magenta,no_reset,1,48,17574,200,1
174,blue,magenta,flush_planner,1,48,17574,200,1
174,blue,magenta,clear_hidden_only,1,48,17574,200,1
174,blue,magenta,delay_0,1,48,17574,200,1
174,blue,magenta,delay_1,1,48,17574,200,1
174,blue,magenta,delay_2,1,48,17574,200,1
175,blue,magenta,baseline,1,184,17675,200,1
175,blue,magenta,no_reset,1,184,17675,200,1
175,blue,magenta,flush_planner,1,184,17675,200,1
175,blue,magenta,clear_hidden_only,1,184,17675,200,1
175,blue,magenta,delay_0,1,184,17675,200,1
175,blue,magenta,delay_1,1,184,17675,200,1
175,blue,magenta,delay_2,1,184,17675,200,1
176,blue,magenta,baseline,1,132,17776,200,1
176,blue,magenta,no_reset,1,132,17776,200,1
176,blue,magenta,flush_planner,1,132,17776,200,1
176,blue,magenta,clear_hidden_only,1,132,17776,200,1
176,blue,magenta,delay_0,1,132,17776,200,1
176,blue,magenta,delay_1,1,132,17776,200,1
176,blue,magenta,delay_2,1,132,17776,200,1
177,yellow,magenta,baseline,1,71,17877,200,1
177,yellow,magenta,no_reset,1,71,17877,200,1
177,yellow,magenta,flush_planner,1,71,17877,200,1
177,yellow,magenta,clear_hidden_only,1,71,17877,200,1
177,yellow,magenta,delay_0,1,71,17877,200,1
177,yellow,magenta,delay_1,1,71,17877,200,1
177,yellow,magenta,delay_2,1,71,17877,200,1
178,yellow,magenta,baseline,0,200,17978,200,1
178,yellow,magenta,no_reset,1,200,17978,200,1
178,yellow,magenta,flush_planner,1,200,17978,200,1
178,yellow,magenta,clear_hidden_only,1,200,17978,200,1
178,yellow,magenta,delay_0,1,200,17978,200,1
178,yellow,magenta,delay_1,1,200,17978,200,1
178,yellow,magenta,delay_2,0,200,17978,200,1
179,magenta,yellow,baseline,1,149,18079,200,1
179,magenta,yellow,no_reset,1,149,18079,200,1
179,magenta,yellow,flush_planner,1,149,18079,200,1
179,magenta,yellow,clear_hidden_only,1,149,18079,200,1
179,magenta,yellow,delay_0,1,149,18079,200,1
179,magenta,yellow,delay_1,1,149,18079,200,1
179,magenta,yellow,delay_2,1,149,18079,200,1
180,yellow,magenta,baseline,1,60,18180,200,1
180,yellow,magenta,no_reset,1,60,18180,200,1
180,yellow,magenta,flush_planner,1,60,18180,200,1
180,yellow,magenta,clear_hidden_only,1,60,18180,200,1
180,yellow,magenta,delay_0,1,60,18180,200,1
180,yellow,magenta,delay_1,1,60,18180,200,1
180,yellow,magenta,delay_2,1,60,18180,200,1
181,magenta,green,baseline,0,61,18281,200,1
181,magenta,green,no_reset,0,61,18281,200,1
181,magenta,green,flush_planner,0,61,18281,200,1
181,magenta,green,clear_hidden_only,0,61,18281,200,1
181,magenta,green,delay_0,0,61,18281,200,1
181,magenta,green,delay_1,0,61,18281,200,1
181,magenta,green,delay_2,0,61,18281,200,1
182,yellow,green,baseline,1,53,18382,200,1
182,yellow,green,no_reset,1,53,18382,200,1
182,yellow,green,flush_planner,1,53,18382,200,1
182,yellow,green,clear_hidden_only,1,53,18382,200,1
182,yellow,green,delay_0,1,53,18382,200,1
182,yellow,green,delay_1,1,53,18382,200,1
182,yellow,green,delay_2,1,53,18382,200,1
183,green,magenta,baseline,1,57,18483,200,1
183,green,magenta,no_reset,1,57,18483,200,1
183,green,magenta,flush_planner,1,57,18483,200,1
183,green,magenta,clear_hidden_only,1,57,18483,200,1
183,green,magenta,delay_0,1,57,18483,200,1
183,green,magenta,delay_1,1,57,18483,200,1
183,green,magenta,delay_2,1,57,18483,200,1
184,green,magenta,baseline,0,146,18584,200,1
184,green,magenta,no_reset,0,146,18584,200,1
184,green,magenta,flush_planner,0,146,18584,200,1
184,green,magenta,clear_hidden_only,0,146,18584,200,1
184,green,magenta,delay_0,0,146,18584,200,1
184,green,magenta,delay_1,0,146,18584,200,1
184,green,magenta,delay_2,0,146,18584,200,1
185,magenta,green,baseline,0,136,18685,200,1
185,magenta,green,no_reset,0,136,18685,200,1
185,magenta,green,flush_planner,0,136,18685,200,1
185,magenta,green,clear_hidden_only,0,136,18685,200,1
185,magenta,green,delay_0,0,136,18685,200,1
185,magenta,green,delay_1,0,136,18685,200,1
185,magenta,green,delay_2,0,136,18685,200,1
186,yellow,blue,baseline,1,192,18786,200,1
186,yellow,blue,no_reset,1,192,18786,200,1
186,yellow,blue,flush_planner,1,192,18786,200,1
186,yellow,blue,clear_hidden_only,1,192,18786,200,1
186,yellow,blue,delay_0,1,192,18786,200,1
186,yellow,blue,delay_1,1,192,18786,200,1
186,yellow,blue,delay_2,1,192,18786,200,1
187,magenta,yellow,baseline,1,80,18887,200,1
187,magenta,yellow,no_reset,1,80,18887,200,1
187,magenta,yellow,flush_planner,1,80,18887,200,1
187,magenta,yellow,clear_hidden_only,1,80,18887,200,1
187,magenta,yellow,delay_0,1,80,18887,200,1
187,magenta,yellow,delay_1,1,80,18887,200,1
187,magenta,yellow,delay_2,1,80,18887,200,1
188,yellow,blue,baseline,1,85,18988,200,1
188,yellow,blue,no_reset,0,85,18988,200,1
188,yellow,blue,flush_planner,1,85,18988,200,1
188,yellow,blue,clear_hidden_only,0,85,18988,200,1
188,yellow,blue,delay_0,1,85,18988,200,1
188,yellow,blue,delay_1,0,85,18988,200,1
188,yellow,blue,delay_2,1,85,18988,200,1
189,yellow,blue,baseline,1,57,19089,200,1
189,yellow,blue,no_reset,1,57,19089,200,1
189,yellow,blue,flush_planner,1,57,19089,200,1
189,yellow,blue,clear_hidden_only,1,57,19089,200,1
189,yellow,blue,delay_0,1,57,19089,200,1
189,yellow,blue,delay_1,1,57,19089,200,1
189,yellow,blue,delay_2,1,57,19089,200,1
190,yellow,green,baseline,1,55,19190,200,1
190,yellow,green,no_reset,1,55,19190,200,1
190,yellow,green,flush_planner,1,55,19190,200,1
190,yellow,green,clear_hidden_only,1,55,19190,200,1
190,yellow,green,delay_0,1,55,19190,200,1
190,yellow,green,delay_1,1,55,19190,200,1
190,yellow,green,delay_2,1,55,19190,200,1
191,magenta,blue,baseline,1,135,19291,200,1
191,magenta,blue,no_reset,1,135,19291,200,1
191,magenta,blue,flush_planner,1,135,19291,200,1
191,magenta,blue,clear_hidden_only,1,135,19291,200,1
191,magenta,blue,delay_0,1,135,19291,200,1
191,magenta,blue,delay_1,1,135,19291,200,1
191,magenta,blue,delay_2,1,135,19291,200,1
192,magenta,blue,baseline,1,66,19392,200,1
192,magenta,blue,no_reset,1,66,19392,200,1
192,magenta,blue,flush_planner,1,66,19392,200,1
192,magenta,blue,clear_hidden_only,1,66,19392,200,1
192,magenta,blue,delay_0,1,66,19392,200,1
192,magenta,blue,delay_1,1,66,19392,200,1
192,magenta,blue,delay_2,1,66,19392,200,1
193,blue,green,baseline,1,124,19493,200,1
193,blue,green,no_reset,1,124,19493,200,1
193,blue,green,flush_planner,1,124,19493,200,1
193,blue,green,clear_hidden_only,1,124,19493,200,1
193,blue,green,delay_0,1,124,19493,200,1
193,blue,green,delay_1,1,124,19493,200,1
193,blue,green,delay_2,1,124,19493,200,1
194,yellow,magenta,baseline,1,70,19594,200,1
194,yellow,magenta,no_reset,1,70,19594,200,1
194,yellow,magenta,flush_planner,1,70,19594,200,1
194,yellow,magenta,clear_hidden_only,1,70,19594,200,1
194,yellow,magenta,delay_0,1,70,19594,200,1
194,yellow,magenta,delay_1,1,70,19594,200,1
194,yellow,magenta,delay_2,1,70,19594,200,1
195,green,yellow,baseline,1,200,19695,200,1
195,green,yellow,no_reset,0,200,19695,200,1
195,green,yellow,flush_planner,1,200,19695,200,1
195,green,yellow,clear_hidden_only,0,200,19695,200,1
195,green,yellow,delay_0,1,200,19695,200,1
195,green,yellow,delay_1,1,200,19695,200,1
195,green,yellow,delay_2,1,200,19695,200,1
196,blue,green,baseline,1,110,19796,200,1
196,blue,green,no_reset,1,110,19796,200,1
196,blue,green,flush_planner,1,110,19796,200,1
196,blue,green,clear_hidden_only,1,110,19796,200,1
196,blue,green,delay_0,1,110,19796,200,1
196,blue,green,delay_1,1,110,19796,200,1
196,blue,green,delay_2,1,110,19796,200,1
197,yellow,magenta,baseline,1,48,19897,200,1
197,yellow,magenta,no_reset,1,48,19897,200,1
197,yellow,magenta,flush_planner,1,48,19897,200,1
197,yellow,magenta,clear_hidden_only,1,48,19897,200,1
197,yellow,magenta,delay_0,1,48,19897,200,1
197,yellow,magenta,delay_1,1,48,19897,200,1
197,yellow,magenta,delay_2,1,48,19897,200,1
198,yellow,magenta,baseline,1,55,19998,200,1
198,yellow,magenta,no_reset,1,55,19998,200,1
198,yellow,magenta,flush_planner,1,55,19998,200,1
198,yellow,magenta,clear_hidden_only,1,55,19998,200,1
198,yellow,magenta,delay_0,1,55,19998,200,1
198,yellow,magenta,delay_1,1,55,19998,200,1
198,yellow,magenta,delay_2,1,55,19998,200,1
199,yellow,blue,baseline,1,74,20099,200,1
199,yellow,blue,no_reset,1,74,20099,200,1
199,yellow,blue,flush_planner,1,74,20099,200,1
199,yellow,blue,clear_hidden_only,1,74,20099,200,1
199,yellow,blue,delay_0,1,74,20099,200,1
199,yellow,blue,delay_1,1,74,20099,200,1
199,yellow,blue,delay_2,1,74,20099,200,1
