step,r2_train,r2_test,mse_train,mse_test,n_samples
63,0.9990576730368691,,0.0014012771971066654,0.8471275046510016,3
64,0.9992000941766072,,0.0011948485783765852,0.7940169225434849,3
65,0.999219490430649,,0.0011713582854062732,0.7613014556043567,3
66,0.9992433323801266,,0.0011408469511808108,0.7485662981254686,3
67,0.9994742328338571,,0.0007969023498408882,0.7536629805439579,3
68,0.9991604168325281,,0.0012794090510808227,0.8122973943627546,3
69,0.9992954998061143,,0.0010804427755777112,0.7738729953868434,3
70,0.9993898412484198,,0.0009416311615222963,0.9852803184500272,3
71,0.9993354162592798,,0.001032981094880008,1.0179904137943314,3
72,0.9993207646329193,,0.0010633313573140358,0.9421467842185254,3
73,0.9992911426190709,,0.0011174008515603205,0.8912807335524454,3
74,0.999510141654192,,0.0007776330390348132,0.9655108820819231,3
75,0.9993133508014165,,0.0010974798002003408,0.6686550070176035,3
76,0.9995440812328817,,0.0007341774979203518,0.8371159706268797,3
77,0.9995388621472134,,0.0007478842153775284,0.5785589101273514,3
78,0.9993059129901438,,0.0011346281320007848,0.9717354598196917,3
79,0.9992464536753423,,0.0012411251863605915,0.6504364792068403,3
80,0.9995126813966728,,0.0008092530139062637,0.5613443871874199,3
81,0.9992657748135844,,0.0012288237441257302,0.6968463626231388,3
82,0.9993750154964427,,0.0010548638069249993,0.634162783878046,3
83,0.9993613515788209,,0.0010865226151693123,0.6427844293787691,3
84,0.9994839777470483,,0.0008854004412478973,0.5636784059088229,3
85,0.9994710580720896,,0.0009148837292437555,0.6600119985763161,3
86,0.9995398499379821,,0.0008027621790380545,0.6311800178756111,3
87,0.9994884442543184,,0.0008995870594950345,0.6300330849988075,3
88,0.9995445739865776,,0.0008076936380639597,0.5680875682330966,3
89,0.9995029187506308,,0.0008885539262382845,0.7700637206416862,3
90,0.9995481175186582,,0.0008145212866556382,0.7652060030604185,3
91,0.9995204798394461,,0.0008711492290689499,0.7153516750971746,3
92,0.9995757149847693,,0.0007770907531174682,0.688042626814056,3
93,0.9995398326205926,,0.0008491948264780181,0.5965154448430079,3
94,0.9995517501000843,,0.0008337517277301136,0.4647869770635963,3
95,0.9995308689408742,,0.0008789873776591262,0.5396683068562207,3
96,0.9995548107798892,,0.0008404979622557251,0.6943941269827506,3
97,0.9995342797232161,,0.0008854579887525905,0.6837493066304852,3
98,0.9995588830148947,,0.0008448439996484923,0.6979887343325086,3
99,0.9994878427363925,,0.0009875322626348932,0.4436621754805233,3
100,0.9995297933364122,,0.0009131472038531578,0.6512435817627208,3
101,0.9994877669643192,,0.0010011800476026592,1.013419567770519,3
102,0.999537283839669,,0.0009104603934543123,0.5699650840399922,3
103,0.9994731750513053,,0.0010431115520088206,1.0853963220236165,3
104,0.9994877726533389,,0.0010204295915625802,0.8791336612137304,3
105,0.9993777338152097,,0.0012469875982788303,2.0381211394826946,3
106,0.9995784342442304,,0.000849409256987064,1.0733025706633494,3
107,0.9993735567116262,,0.0012696412414186656,1.7837822137324815,3
108,0.999324368410813,,0.0013767369650384657,1.3458828311226372,3
109,0.9995187530792338,,0.000986092018476689,1.2248351989218818,3
110,0.9994314558759851,,0.001170911413877398,1.7827671989703051,3
111,0.9989837017792825,,0.002103698918161632,1.7852584257098718,3
112,0.9990492147381618,,0.001976833749174443,2.579305545794303,3
113,0.999052704319376,,0.0019773977944911904,2.4007938673576565,3
114,0.9993888049910735,,0.0012807385888018168,2.7868529963626116,3
115,0.999458483277173,,0.0011386436894602575,2.8916562286238445,3
116,0.999415818244817,,0.001232147168522436,3.536390179817627,3
117,0.9995735515803796,,0.0009019436587941409,4.320493270389552,3
118,0.999311910659112,,0.0014587131417424194,4.3394671211674245,3
119,0.9992845272163533,,0.0015196396762886053,5.6494448160722115,3
120,0.9993059727763418,,0.0014754721646040975,6.103315650095492,3
121,0.9994033798478059,,0.0012692254041460833,5.564579158403555,3
122,0.9993677600954134,,0.0013455481496913479,6.2145429179212135,3
123,0.9994600150310899,,0.001149527510278876,5.948217263577308,3
124,0.9994181306544496,,0.0012388563499665197,6.247427332294471,3
125,0.999692089865159,,0.0006556785818686295,3.5317073371085392,3
126,0.9994539741912208,,0.0011624336374089425,4.565571574058861,3
127,0.9994392228520632,,0.001193482857971491,4.589311642059182,3
128,0.9993979490679394,,0.0012804220610695806,5.043996762145276,3
129,0.9994009730352634,,0.001273031624352831,5.201384247246205,3
130,0.9993780475369813,,0.001320146255532701,5.393378789632836,3
131,0.9994634658559636,,0.0011372324964932423,5.075613151901828,3
132,0.9994353862489357,,0.0011949278083376769,5.503852348846069,3
133,0.9995300453257117,,0.000992358845412201,4.8766607599349605,3
134,0.9995014473744059,,0.0010502699279246036,5.289253123660217,3
135,0.999574236205108,,0.0008945695787175786,4.14505935122263,3
136,0.9994920162449865,,0.0010637546753809078,4.478964552118379,3
137,0.9994943415539953,,0.0010554121930344527,4.597803566137754,3
138,0.9995567676711316,,0.0009219753515241342,3.728758569324925,3
139,0.9993819910749113,,0.0012809252743376683,4.538660972279393,3
140,0.9993993110939645,,0.0012390951684529946,4.810194853716133,3
141,0.9995196504243897,,0.0009856982590520297,3.366399652298224,3
142,0.9992169699772457,,0.0015986598120118051,4.372947816232605,3
143,0.999332922112186,,0.0013546199652955603,4.893172477086358,3
144,0.9994145124887918,,0.0011832700506664777,4.315736934034365,3
145,0.999407365332275,,0.0011916511254518607,3.7338469116875252,3
146,0.9993305285760374,,0.001339056029333153,2.131981590758987,3
147,0.9992183099048734,,0.0015545074188390606,1.9037023172502683,3
148,0.9995461450437593,,0.0008967889046136012,2.4937751486230932,3
149,0.9991544287355316,,0.0016590706222510494,2.303976871907234,3
150,0.9993558822158561,,0.0012552363847035156,2.4797782418883103,3
151,0.9993571526593177,,0.0012430735494901235,1.6379849753601348,3
152,0.9992764786239337,,0.0013891030463434283,0.41697188483266634,3
153,0.9989365273181054,,0.002026403024404437,0.5730953390532573,3
154,0.9987578360191105,,0.0023489161438038173,0.4701812393673411,3
155,0.9978168942968776,,0.004094151948234747,0.4460724791369288,3
156,0.9993203860955435,,0.001263323005360715,1.4067776120852242,3
157,0.997496632764397,,0.004611689947804928,0.6078160693515009,3
158,0.998917690682662,,0.0019772504308851442,2.10399517883927,3
159,0.9985160666522991,,0.0026876704909468063,1.1331567647465752,3
160,0.9988361166907622,,0.0020883022032007746,0.8220424100278663,3
161,0.9980528070622838,,0.003460915254635532,0.2621870844746486,3
162,0.9978906614367187,,0.0037127255577040917,0.5743313141392852,3
163,0.996589644236676,,0.005943148178144407,0.7301381051576741,3
164,0.9975566270464238,,0.004216008339920449,0.1816356213299552,3
165,0.9980238156866326,,0.003376661569560991,0.059289261294469355,3
166,0.9981163567688558,,0.0031888937526227323,0.05033787920476338,3
167,0.9970590105659993,,0.004930636501015168,0.10719382018634319,3
168,0.9973694481971932,,0.004368069751529536,1.147127867367024,3
169,0.9955361102281368,,0.007335377892297843,0.07944520906227044,3
170,0.9959767966266908,,0.006543182453663947,0.16011642590475864,3
171,0.9973808272323159,,0.0042136353915634235,0.5034055261276668,3
172,0.9980830050915936,,0.0030526581800741546,0.34484942794243634,3
173,0.9977559075361304,,0.00353512367767182,0.3255563512232704,3
174,0.9990686019651089,,0.0014528891376314422,0.4593063897044696,3
175,0.9969843007041334,,0.004656825750314278,0.4313032168940798,3
176,0.9986927507089884,,0.0019982607363182286,0.6977432499528349,3
177,0.9948032939296301,,0.007865675774368832,0.05069637113476958,3
178,0.9991716571419944,,0.0012413842257499733,2.8601375468806935,3
179,0.9934030421609477,,0.009791800546454614,0.11741233679061291,3
180,0.9985459347367895,,0.0021371428033247724,0.23312842388231392,3
181,0.9972376324055654,,0.004018082577450782,0.4622906964972927,3
182,0.9967582655037159,,0.004665350374203031,0.04602886040026539,3
183,0.9972517277457923,,0.003916337185606122,0.07218084907558461,3
184,0.9976019316576489,,0.0033828520910640964,0.05741344483839817,3
185,0.9965160231894761,,0.004868765595356117,0.1043466611587861,3
186,0.9979159215335176,,0.002883320358445421,0.12490893614318832,3
187,0.9969815036048568,,0.004139001789807469,0.34026397058718577,3
188,0.9944704211070294,,0.007515263117327073,0.14206738646497602,3
189,0.9944157482349459,,0.007524535003981043,0.1474028557157978,3
190,0.9956046858461626,,0.005870116797802241,0.14068467785702446,3
191,0.9944925287602259,,0.007289341974093378,0.18183395622311027,3
192,0.9945401684968792,,0.007158421801734687,0.20862943969469075,3
193,0.9978046818385757,,0.0028525718780456344,0.13389418352211133,3
194,0.9976262738054579,,0.0030585054958541602,0.08206380316857087,3
195,0.9983218094272356,,0.002143480700954791,0.03700276658213521,3
196,0.9976721167439501,,0.0029483630765848486,0.1138695844567273,3
197,0.9969471226373012,,0.0038327492399699804,0.1117712265133516,3
198,0.9969623154915459,,0.0037838186358330815,0.044460053862314476,3
