target,variant,action,auroc,delta,test_bases
"cell(0,5)_ch11",action_only,3,0.5,-0.5,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",base,all,0.3590163934426229,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",plus,all,0.30491803278688523,-0.0540983606557377,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",action_only,all,0.24262295081967214,-0.11639344262295079,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",base,1,0.04545454545454547,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",plus,1,0.04545454545454547,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",action_only,1,0.5,0.45454545454545453,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",base,2,0.6,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",plus,2,0.55,-0.04999999999999993,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",action_only,2,0.5,-0.09999999999999998,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",base,3,0.4,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",plus,3,0.4,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(0,6)_ch6",action_only,3,0.5,0.09999999999999998,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",base,all,0.6967213114754098,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",plus,all,0.6622950819672131,-0.03442622950819674,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",action_only,all,0.45081967213114754,-0.2459016393442623,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",base,0,0.7222222222222222,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",plus,0,0.7222222222222222,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",action_only,0,0.5,-0.2222222222222222,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",base,1,0.8333333333333334,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",plus,1,0.8333333333333334,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",action_only,1,0.5,-0.33333333333333337,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",base,2,0.6,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",plus,2,0.6,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",action_only,2,0.5,-0.09999999999999998,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",base,3,0.7272727272727273,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",plus,3,0.7272727272727273,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,0)_ch2",action_only,3,0.5,-0.2272727272727273,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",base,all,0.4180555555555555,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",plus,all,0.5125,0.09444444444444444,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",action_only,all,0.5847222222222223,0.16666666666666674,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",base,0,0.7083333333333334,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",plus,0,0.7361111111111112,0.02777777777777779,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",action_only,0,0.5,-0.20833333333333337,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",base,1,0.3181818181818182,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",plus,1,0.3181818181818182,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",action_only,1,0.5,0.18181818181818182,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",base,2,0.4,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",plus,2,0.35,-0.050000000000000044,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",action_only,2,0.5,0.09999999999999998,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",base,3,0.18181818181818177,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",plus,3,0.18181818181818177,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch7",action_only,3,0.5,0.31818181818181823,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",base,all,0.6557377049180327,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",plus,all,0.6360655737704918,-0.01967213114754096,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",action_only,all,0.5262295081967213,-0.12950819672131142,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",base,0,0.5555555555555556,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",plus,0,0.5555555555555556,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",action_only,0,0.5,-0.05555555555555558,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",base,1,0.33333333333333337,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",plus,1,0.33333333333333337,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",action_only,1,0.5,0.16666666666666663,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",base,2,0.9,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",plus,2,0.9,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",action_only,2,0.5,-0.4,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",base,3,0.9090909090909091,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",plus,3,0.9090909090909091,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,1)_ch10",action_only,3,0.5,-0.40909090909090906,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",base,all,0.5541666666666667,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",plus,all,0.5527777777777777,-0.001388888888888995,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",action_only,all,0.5638888888888889,0.009722222222222188,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",base,0,0.8333333333333334,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",plus,0,0.8333333333333334,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",action_only,0,0.5,-0.33333333333333337,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",base,2,0.10526315789473684,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",plus,2,0.10526315789473684,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",action_only,2,0.5,0.39473684210526316,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",base,3,0.7,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",plus,3,0.7,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch5",action_only,3,0.5,-0.19999999999999996,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",base,all,0.618032786885246,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",plus,all,0.5770491803278689,-0.040983606557377095,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",action_only,all,0.4508196721311476,-0.1672131147540984,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",base,0,0.375,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",plus,0,0.4027777777777778,0.02777777777777779,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",action_only,0,0.5,0.125,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",base,1,0.9166666666666666,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",plus,1,0.9166666666666666,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",action_only,1,0.5,-0.41666666666666663,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",base,2,0.525,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",plus,2,0.525,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",action_only,2,0.5,-0.025000000000000022,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",base,3,0.8181818181818181,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",plus,3,0.8181818181818181,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,2)_ch7",action_only,3,0.5,-0.3181818181818181,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",base,all,0.5180327868852459,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",plus,all,0.5590163934426229,0.040983606557376984,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",action_only,all,0.5409836065573771,0.022950819672131195,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",base,0,0.368421052631579,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",plus,0,0.368421052631579,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",action_only,0,0.5,0.13157894736842102,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",base,1,0.08333333333333337,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",plus,1,0.08333333333333337,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",action_only,1,0.5,0.41666666666666663,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",base,2,0.6973684210526316,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",plus,2,0.6973684210526316,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",action_only,2,0.5,-0.19736842105263164,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",base,3,1.0,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",plus,3,1.0,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch4",action_only,3,0.5,-0.5,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",base,all,0.5163934426229508,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",plus,all,0.680327868852459,0.16393442622950816,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",action_only,all,0.6163934426229508,0.09999999999999998,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",base,1,0.5833333333333333,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",plus,1,0.5833333333333333,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",action_only,1,0.5,-0.08333333333333326,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",base,2,0.5220588235294118,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",plus,2,0.536764705882353,0.014705882352941235,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,4)_ch8",action_only,2,0.5,-0.022058823529411797,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",base,all,0.4111111111111111,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",plus,all,0.4277777777777778,0.01666666666666672,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",action_only,all,0.4083333333333333,-0.002777777777777768,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",base,0,0.5833333333333333,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",plus,0,0.5555555555555556,-0.02777777777777768,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",action_only,0,0.5,-0.08333333333333326,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",base,1,0.41666666666666663,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",plus,1,0.5,0.08333333333333337,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",action_only,1,0.5,0.08333333333333337,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",base,2,0.22222222222222218,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",plus,2,0.20370370370370366,-0.018518518518518517,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch2",action_only,2,0.5,0.2777777777777778,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",base,all,0.675,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",plus,all,0.42777777777777776,-0.2472222222222223,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",action_only,all,0.4666666666666667,-0.20833333333333337,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",base,0,0.42156862745098034,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",plus,0,0.40196078431372545,-0.019607843137254888,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",action_only,0,0.5,0.07843137254901966,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",base,1,0.9166666666666666,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",plus,1,0.9166666666666666,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",action_only,1,0.5,-0.41666666666666663,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",base,2,0.975,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",plus,2,0.975,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",action_only,2,0.5,-0.475,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",base,3,0.8181818181818181,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",plus,3,0.8181818181818181,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch6",action_only,3,0.5,-0.3181818181818181,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",base,all,0.4930555555555556,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",plus,all,0.41805555555555557,-0.07500000000000001,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",action_only,all,0.4013888888888889,-0.09166666666666667,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",base,0,0.37254901960784315,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",plus,0,0.39215686274509803,0.019607843137254888,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",action_only,0,0.5,0.12745098039215685,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",base,1,0.5,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",plus,1,0.5,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",action_only,1,0.5,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",base,2,0.5131578947368421,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",plus,2,0.513157894736842,-1.1102230246251565e-16,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,5)_ch11",action_only,2,0.5,-0.013157894736842146,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,6)_ch7",base,all,0.5819444444444445,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,6)_ch7",plus,all,0.5375000000000001,-0.0444444444444444,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,6)_ch7",action_only,all,0.5583333333333333,-0.023611111111111138,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
"cell(1,6)_ch7",base,0,0.696078431372549,0.0,50;51;81;117;123;132;159;191;217;248;254;257;293;317;325;350;391;412;418;464;484;489;551;572;593;613;692;717;719;737
