ce_at,ce_at_obs,ce_at_z,ce_at_z_obs,ce_obs,ce_z,ce_z_obs,delta_ce_a,delta_ce_a_obs,feature,n,shift,target
1.272519176637337,2.4631512465146868,1.2039423879258955,2.7605084920154086,2.2994624448798384,1.396237257872987,2.910814496057062,-0.06857678871144146,0.2973572456778113,actor_prelogits,4709,1,action_next
1.272519176637337,2.4631512465146868,1.2039423879258955,2.7605084920154086,2.2994624448798384,1.396237257872987,2.910814496057062,-0.06857678871144146,0.2973572456778113,actor_mid,4709,1,action_next
1.272519176637337,2.4631512465146868,5.189651694461812,5.546163792125442,2.2994624448798384,4.550846441130824,5.335273283677941,3.9171325178244754,3.083012547908531,obs_conv,4709,1,action_next
