timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250724_203625,input,temporal,wall_sensor,0.2590506129795707,0.2360628888663967,0.01260584458344437,0.013714389434000168,5000,5000,3,80
20250724_203625,input,spatial,wall_sensor,0.2544301248250991,0.24658891871445887,0.01233436044780849,0.013884800349721062,5000,5000,3,80
20250724_203625,input,environmental,wall_sensor,0.25338579698739827,0.23056837595233365,0.010600678276821327,0.015889122528200263,5000,5000,3,80
