timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250724_203411,output,temporal,features_subset,0.41256484286597306,0.2705957740695222,0.009671911729797159,0.01352600593101681,5000,5000,22,64
20250724_203411,output,spatial,features_subset,0.3943395098023279,0.24385703233586167,0.010483469370426789,0.013186628044414525,5000,5000,21,64
20250724_203411,output,environmental,features_subset,0.41947373405677846,0.18264210740177264,0.011028949203790234,0.01246555795951778,5000,5000,21,64
