timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250724_203644,output,temporal,wall_sensor,0.6141847328886144,0.3811287579430468,0.006233098046236802,0.010169247657501927,5000,5000,22,64
20250724_203644,output,spatial,wall_sensor,0.5277646316235259,0.45883108467834255,0.0075847676735050435,0.009217346723162968,5000,5000,21,64
20250724_203644,output,environmental,wall_sensor,0.5861669675702039,0.4278113151204914,0.005687207603582624,0.010777609344459031,5000,5000,21,64
