method,goal,split_method,k_steps,n_worlds,n_rollouts,max_steps,n_samples,x_train_r2,x_test_r2,y_train_r2,y_test_r2,distance_r2,mean_true_distance,mean_pred_distance,timestamp
combined_embeddings,FG blue,steps,1,5,6,50,1470,0.6772581597096818,0.6492939019599835,0.7508321099198745,0.7331367815472662,0.0136125874846178,0.013703114723101928,0.011280096,20250725_131117
