timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250725_133927,input,temporal,zone_distances,0.012053138618205575,-0.013173284757723128,0.9210921823314241,1.0338920803193012,5000,5000,3,80
20250725_133927,input,spatial,zone_distances,0.01861938596723152,-0.009866802028472732,0.906237337732366,1.0319636023369263,5000,5000,3,80
20250725_133927,input,environmental,zone_distances,0.026263847470553714,-0.0126413044903195,0.956383890477561,0.9775392531551793,5000,5000,3,80
