timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250723_144852,output,temporal,zone_distances,0.5056284417222309,0.3226934875379875,0.41770371114543176,0.6389337065634909,2500,2500,21,64
20250723_144852,output,spatial,zone_distances,0.5352176332402421,0.15843753290558027,0.3974518614889532,0.7497963448015124,2500,2500,21,64
