method,goal,split_method,k_steps,n_worlds,n_rollouts,max_steps,n_samples,x_train_r2,x_test_r2,y_train_r2,y_test_r2,distance_r2,mean_true_distance,mean_pred_distance,timestamp
combined_embeddings,FG blue,steps,1,10,10,100,9900,0.3556229760557501,0.3382082790598717,0.43321068787949557,0.42259992690369874,-1.0069038162671813,0.016449782851773776,0.010078065,20250725_131456
