method,goal,split_method,k_steps,n_worlds,n_rollouts,max_steps,n_samples,x_train_r2,x_test_r2,y_train_r2,y_test_r2,distance_r2,mean_true_distance,mean_pred_distance,timestamp
combined_embeddings,FG blue,steps,250,1,10,500,2500,0.75068608124234,0.7173233610246437,0.7514171608156033,0.7482155628050364,0.6000458758340546,0.9829233218166862,0.90198684,20250725_132344
