timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250723_144504,output,temporal,agent_pos,0.16031567638990302,0.07633677883206447,1.234941208642422,1.1886147474563762,5000,5000,22,64
20250723_144504,output,spatial,agent_pos,0.20845680860670596,-0.11720335209889554,0.985729672039177,1.6532800839093507,5000,5000,21,64
20250723_144504,output,environmental,agent_pos,0.2235469496666712,-0.23225686962603348,1.1256176421133666,1.5845412384768416,5000,5000,21,64
