timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250725_134253,input,temporal,wall_lidar,0.12841521416619342,-0.05411972636900245,0.17219969943505375,0.30136953586349313,500,500,3,80
20250725_134253,input,spatial,wall_lidar,0.2403030133602358,-0.08093199841971843,0.2642599407702867,0.19816373926412245,500,500,4,80
