timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250723_144655,output,temporal,zone_distances,0.4538801677132135,0.32298309267410996,0.5044843342134444,0.6665553628594054,5000,5000,22,64
20250723_144655,output,spatial,zone_distances,0.47293849584529585,0.25314202619191617,0.48557855980834774,0.7431712705964881,5000,5000,21,64
20250723_144655,output,environmental,zone_distances,0.47047318834694696,0.25200831813958546,0.49921955237674953,0.7209106609736163,5000,5000,21,64
