timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250724_204017,output,temporal,wall_lidar,0.5169078947105303,0.32473228457970194,0.18336929913575267,0.27987856699352276,5000,5000,22,64
20250724_204017,output,spatial,wall_lidar,0.45308259698867753,0.32090023086975794,0.24128321662798327,0.216296052940371,5000,5000,21,64
20250724_204017,output,environmental,wall_lidar,0.45754221312901694,0.31942485908484375,0.21677485756181236,0.2406755472295304,5000,5000,21,64
