timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250724_203703,input,temporal,joint_positions,0.21586999867434384,0.13969135387940154,0.1007118442420819,0.1755246122659729,5000,5000,3,80
20250724_203703,input,spatial,joint_positions,0.18880973189804692,0.1489542968613329,0.14755489410749945,0.1246177790554352,5000,5000,3,80
20250724_203703,input,environmental,joint_positions,0.18793788912204537,0.16303805389919143,0.11876931822990718,0.15094984216886442,5000,5000,3,80
