timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250725_134149,input,temporal,raw_features,-6.637608827927556e+20,-6.467275808301144e+20,0.5451265091841788,0.5938927482469006,5000,5000,3,80
20250725_134149,input,spatial,raw_features,-6.52011302895717e+20,-6.582858136468185e+20,0.5979678718895133,0.5380221571612058,5000,5000,3,80
20250725_134149,input,environmental,raw_features,-6.62842055435551e+20,-6.4760224620864e+20,0.5600434610864882,0.5739460059447477,5000,5000,3,80
