timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250723_144636,input,temporal,zone_distances,0.010662962500499681,-0.009099384854971873,0.9211681955111408,1.0180793089861604,5000,5000,3,80
20250723_144636,input,spatial,zone_distances,0.020366133222901636,-0.008353815421967892,0.9031534482043468,1.020816173560317,5000,5000,3,80
20250723_144636,input,environmental,zone_distances,0.03178809661943574,-0.018353313125803433,0.9509237247476634,0.9717600362497294,5000,5000,3,80
