method,goal,split_method,k_steps,n_worlds,n_rollouts,max_steps,n_samples,x_train_r2,x_test_r2,y_train_r2,y_test_r2,distance_r2,mean_true_distance,mean_pred_distance,timestamp
combined_embeddings,FG blue,steps,100,1,10,500,4000,0.5719101224194808,0.5307191710548665,0.743933032160875,0.6940204605004384,0.6204282809765024,0.5463615347555146,0.509377,20250725_132310
