timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250724_203446,output,temporal,raw_features,-6.68206950665271e+20,-6.448116090042643e+20,0.5115051896818688,0.5671260854676067,5000,5000,22,64
20250724_203446,output,spatial,raw_features,-6.59010598467698e+20,-6.536132962690015e+20,0.5533921427659142,0.520749105275183,5000,5000,21,64
20250724_203446,output,environmental,raw_features,-6.561209932125912e+20,-6.56480807302921e+20,0.5091055520447243,0.564859979957644,5000,5000,21,64
