timestamp,probe_type,split_type,target_feature,r2_train,r2_test,mse_train,mse_test,n_train,n_test,n_components,original_dims
20250723_143004,input,temporal,zone_distances,0.05155326359485382,-0.0035047092312067984,0.796810938135405,0.9513977764484931,1000,1000,3,80
20250723_143004,input,spatial,zone_distances,0.10016267115888038,-0.22122776634463026,0.8612176411910089,0.9504316522710204,1000,1000,4,80
20250723_143004,input,environmental,zone_distances,0.09638612442517419,-0.14926436945260724,0.7557597026179503,1.0303384041793722,1000,1000,3,80
